url,score_total,signals_detected,timestamp,scoring_version,is_ing_brand,reason_ing,signals_ing,foreign_flag,compromised_host_es
http://alwaysbeautifulbilthoven.nl/support2fa/using/id-377552/?maanage_id=session=&367d346eb29ba1dd9ef76fdaf834c8d7=&dispatch=6f1c230c5c7e87ff965a4c613fe2fd58cf5bc3e6,5,spanish_brand:ing;spanish_whitelist_match:965;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://alwaysbeautifulbilthoven.nl/support2fa/using/ID-377552/?maanage_id=session=&367d346eb29ba1dd9ef76fdaf834c8d7=&dispatch=6f1c230c5c7e87ff965a4c613fe2fd58cf5bc3e6,5,spanish_brand:ing;spanish_whitelist_match:965;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://anathematizing-nonpejoratively-pinproof.s3.us-south.cloud-object-storage.appdomain.cloud/stowages/index.html,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://appinfodemo.ionline.com.au/rules/solf/laug/c83235f400953dd64ceb050fe076911c/up-dating.php,6,spanish_brand:ing;spanish_whitelist_match:7691;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://app.user15424.session.ionoss.verfiy.status.fkolb.de/ac1198373/?ac=om.us.usd17k417455t7073a&linkid=hd.nav.luoid=puac:default.wh.us-20200820035751-e6608396e19blxa9b&shoplogin=enabled,6,spanish_brand:ionos;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://asturiastrekking.es/wp-content/plugins/js_composer_salient/include/params/tab_id/slam/webmail/?email=,5,spanish_marker:.es;spanish_brand:ing;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,True
http://atlanticplumbing.com.au/303/process/fullz.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://atlanticplumbing.com.au/303/Process/fullz.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://bankofamerica.alert.service.manegers.online.secure.tkg-engineering.com.au/boa/bankofamerica/login.php?cmd=login_submit&id=84bcd4dd38466b9471793ca139f41c6e84bcd4dd38466b9471793ca139f41c6e&session=84bcd4dd38466b9471793ca139f41c6e84bcd4dd38466b9471793ca139f41c6e,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://bankofamerica.alert.service.manegers.online.secure.tkg-engineering.com.au/boa/bankofamerica/login.php?cmd=login_submit&id=fc1dfa58420ebce7ab113cd2bf2829cdfc1dfa58420ebce7ab113cd2bf2829cd&session=fc1dfa58420ebce7ab113cd2bf2829cdfc1dfa58420ebce7ab113cd2bf2829cd,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://bankwest.kingman.com.au/wp-content/uploads/2018/unlocked.up,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:kingman;treated_as_false_positive_ing,True,False
http://becubankpendingholdnotices.dynvpn.de/becu/gif/index.html?vsz71odbxguvwoihaayvbqok5yrbivbohc8yawa1bi34pui7z0uieuxdaaopj4ltvmgr9tinxqpkdka7prezf6mfzwap78qthdnuwzfzhpqqbmzjrzeldmccz6uc6jqp8h29v=,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:becubankpendingholdnotices;treated_as_false_positive_ing,True,False
http://becubankpendingholdnotices.dynvpn.de/becu/gif/index.html?VSz71ODbXguVwOIhAayvBQok5YrBIvBoHC8YaWa1bi34pui7Z0UieuXdaAopj4LTvmGr9TINXQpKdkA7PrEZF6mfzwAp78qTHDNUWzfZhPQqBMzJrzElDmccZ6uC6jQp8h29V=,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:becubankpendingholdnotices;treated_as_false_positive_ing,True,False
http://becubankpendingholdnotices.dynvpn.de/becu/gif/index.html?vteeut9wbsiktvr3i1nwu9hauuhpibkz656nkihnu03kgwfbetg061uo31mmvzq31prrrzcrotxxscowuxui1pmcjxt8zs5gqvnkpk89othpaac8oxnhvvbdfkvg9aesbyqxk=,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:becubankpendingholdnotices;treated_as_false_positive_ing,True,False
http://bluebellantiageing.co.uk/wp-includes/theme-compat/validones/verificationattempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495k3l2c151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://bluebellantiageing.co.uk/wp-includes/theme-compat/validones/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495k3l2c151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://booking.com.prop1823142.homes/day-property-a-3-rue-greneta-paris-france-ssid-jsg5ws07hbvtinxch7gxkbl49ks6i1.booking,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://booking.com.prop1823142.homes/day-property-a-3-Rue-Greneta-Paris-France-ssid-jsg5wS07HbvTInXCH7gXKbL49KS6i1.booking,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://boyleplumbingsolutions.co.uk/includes/js/ad/login/d89779a7c2f4ce145e81b2d3c438a1ae,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:boyleplumbingsolutions;treated_as_false_positive_ing,True,False
http://boyleplumbingsolutions.co.uk/includes/js/ad/login/d89779a7c2f4ce145e81b2d3c438a1ae/up-dating.php,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:boyleplumbingsolutions;treated_as_false_positive_ing,True,False
http://buildingdisputes.com.au/~redfin/terms/server_script/ebax,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:buildingdisputes;treated_as_false_positive_ing,True,False
http://caloundrawoodworkingclub.com.au/wp-admin/includes/linkedin/lin,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:caloundrawoodworkingclub;treated_as_false_positive_ing,True,False
http://campinglouvincen.fr.usrfiles.com/html/3b1110_677083d48a67dd6ad5b939da8ac162ba.html,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:campinglouvincen;treated_as_false_positive_ing,True,False
http://ciatraining.co.uk/data_files/bank,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://circulation-is-investing-brooklyn.trycloudflare.com,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://clasconsulting.co.uk/wp-admin/service/login/dst__7/myaccount/settings/?verify_account=session=us&amp;cee1b638fe3a3fe04f2a9fc3df84a608&amp;dispatch=3412d9cb7ed254aa6e1f224dff911068a45dad8b,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:settings;treated_as_false_positive_ing,True,False
http://clasconsulting.co.uk/wp-admin/service/login/Dst__7/myaccount/settings/?verify_account=session=US&amp;cee1b638fe3a3fe04f2a9fc3df84a608&amp;dispatch=3412d9cb7ed254aa6e1f224dff911068a45dad8b,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:settings;treated_as_false_positive_ing,True,False
http://clean-your-business-email-storage-space-capacity-webs-settings.us-east-1.linodeobjects.com/index.html,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:settings;treated_as_false_positive_ing,True,False
http://cliaconsulting.co.za/cher/dreb/login.php?cmd=login_submit&id=mjm4nju1odk4mjm4nju1odk4&session=mjm4nju1odk4mjm4nju1odk4,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://cliaconsulting.co.za/cher/dreb/login.php?cmd=login_submit&id=MjM4NjU1ODk4MjM4NjU1ODk4&session=MjM4NjU1ODk4MjM4NjU1ODk4,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://client-return.thomasmaxwellracing.com.au/ci/672b15cef26e091ecd96d640e70488f4/login.php?cmd=login_submit&id=35fe52f23f475a17eac485254bef4d8435fe52f23f475a17eac485254bef4d84&session=35fe52f23f475a17eac485254bef4d8435fe52f23f475a17eac485254bef4d84,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://client-return.thomasmaxwellracing.com.au/ci/bcc47f6a37944d4badc07870cd4ccf90/login.php?cmd=login_submit&id=e92f6c3a7f5e3c65e7f69727a75ef509e92f6c3a7f5e3c65e7f69727a75ef509&session=e92f6c3a7f5e3c65e7f69727a75ef509e92f6c3a7f5e3c65e7f69727a75ef509,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://client-return.thomasmaxwellracing.com.au/na/13c6192bb6fb9b617befc4ffbc7b4055/login.php?cmd=login_submit&id=5ebd2670204300a296e3f75969addaf85ebd2670204300a296e3f75969addaf8&session=5ebd2670204300a296e3f75969addaf85ebd2670204300a296e3f75969addaf8,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://client-return.thomasmaxwellracing.com.au/rb/cgi-bin/rbaccess/index.php?f6=1&f7=ib&f21=ib&f22=ib&request=clientsignin&language=english,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://cloudmsmessagesreleaingafterverificationmymsuser673479329482387.s3.us-east.cloud-object-storage.appdomain.cloud/index.html?email=a@a.c,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:cloudmsmessagesreleaingafterverificationmymsuser673479329482;treated_as_false_positive_ing,True,False
http://cloud-object-storage-38oooooo-cos-static-web-hosting-olb.s3.us-east.cloud-object-storage.appdomain.cloud/login.html?hwpesd=vopl3qs8tjnjz8h&tjr=aa3osxy6lxwzdhyqax&brdlhexeom=pqbkkcck7lbr4pgcfze1vrwhlsoyth,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://cloud-object-storage-6k-cos-static-web-hosting-sih.s3.us-east.cloud-object-storage.appdomain.cloud/login.html?lwtjpye=ls1qzpgeq3rwi812knw&qmfttrcvrt=m8fvqjqkrln4wymcarjwqr7iu8rtb&fvwveimen=imyxyhzwieiqzmx67dkyqqvrxlwcm&tmlggql=cwespcybppmufora6mzglkco&lczglw=a5uwp5fwxfon4vf&xfsxfrgf=gn379o2rdwyktu64abtwvugwi,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://cloud-object-storage-ft-cos-static-web-hosting-dgk.s3.us-east.cloud-object-storage.appdomain.cloud/login.html?ddhq=9mrkwkoiswznt3pexgmq4pu3&xamakrwsh=grzzhzbtu4j74stl1qfcxeh13prk7i&btv=dyt33mz35wc1ljzo1mt3kadt8kbeav&eakob=rppky66s2rghadpb8fsdqxnwbxw&yvnoaezyor=68o1bz8ukigqcle&smaoyo=sestmda4aj9flago7xqo&mtbha=x91rez2wzovhqdxfg2nq4aizh95z,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://cloud-object-storage-ql-cos-static-web-hosting-f78.s3.us-east.cloud-object-storage.appdomain.cloud/login.html?ivlqwrkpjg=ouhcdqifou3t9cqinvh1svk9tv1qus&wbg=c5fiuuxckuxlpgqi3lhhymy4x&ntlusir=99lvdskz7odgta9ppvdi4ri&rslh=hvmrutonn3ghwxkeojrplcuqflntc&hzunn=yn44tqhptpderloygxbl&fxgdxirh=zoixidf7ibolf4tc4p9rfni&mdamb=dal5mgtuu7scyhne&gdtdt=juwwqcfrig9wg8hlbtq&duhfkdlkkj=d1hxb496ulrrq7niumcticqn9hgwq,5,spanish_brand:ing;spanish_brand:dgt;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://cnscaffoldinghire.com.au/images/dl/dhl_topscript/cmd-login=5832e3099ec7f681d3c99b0a06d78897/?reff=nta1ndi0n2mxndg0nwvkzduwmwu4mduxmdqxnje0zjk=,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:cnscaffoldinghire;treated_as_false_positive_ing,True,False
http://contenting.co.uk/wp-admin/user/mon.compte.nickel/adressmail.html?_nfpb=true&_pagelabel=as_demande_code_conf_page&premieredemande=false,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://contenting.co.uk/wp-admin/user/Mon.Compte.Nickel/adressmail.html?_nfpb=true&_pageLabel=as_demande_code_conf_page&premiereDemande=FALSE,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://contenting.co.uk/wp-admin/user/mon.compte.nickel/incorrectadressmail.html?_nfpb=true&_pagelabel=as_demande_code_conf_page&premieredemande=false,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://contenting.co.uk/wp-admin/user/Mon.Compte.Nickel/incorrectadressmail.html?_nfpb=true&_pageLabel=as_demande_code_conf_page&premiereDemande=FALSE,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://copier-printers.us/wp-includes/js/jquery/ui/http/accountiddddssssxxxxxxxxxxx336ae71f044c038df77507661e8cff53/102e6e8715a47dcd5ee44c4980b23448/up-dating.php?country.x=-&acct.x=id-ppl=pa324212.83.151.115=scrpg=2c2262654ed32cf9dea849021f996615b281ef5ca5a8022fd8b675c96bc5443as=$1$kakucr0s$vhftburzevq9uhzz5pxy8.gfnsyt1mukrlnmy9kzv6cqrqcvzexi4swopeh7tha2wd058oupigjxlbajf3dbcgx5gv2ta0zjdrufvb3sc1pjra9wnlyh86o4pzkoyqteudnkismehfmqil7wbx88897983632,5,spanish_brand:ing;spanish_whitelist_match:750;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://customdesignbuilding.com.au/count/countdown/en.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642=&fid=4&fav.1=&rand.13inboxlight.aspxn.1774256418=&fid.1252899642=&fid.1=&email=*@*&.rand=13inboxlight.aspx?n=1774256418,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://customonlinemarketing.com.au/wp-admin/maint/liinkedinhardest/900/index.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://customonlinemarketing.com.au/wp-admin/maint/LiinkedInhardest/900/index.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://danielperezlegido.es/wp-content/themes/guava/inc/hooks/santander/santander,5,spanish_marker:.es;spanish_brand:santander;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,True
http://danielperezlegido.es/wp-content/themes/guava/inc/hooks/santander/santander/ea779b69299463c1dfa03e59d19e2563dc60960ea0350c6a049d096a64c94175e285cb31e5503608d01f93a8ff8ca13d,5,spanish_marker:.es;spanish_brand:santander;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,True
http://dhl-tracking-packages.de/tracking/fv5ejh/msg.php?id=59818235,5,spanish_brand:ing;spanish_whitelist_match:9818;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://dicksonplumbing.co.za/smop/phpfiles/oform2.html,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://djhplumbing.com.au/e009/excel/excel/login.php?cmd=login_submit&id=f7c784866575fc22dfb3ef613401e297f7c784866575fc22dfb3ef613401e297&session=f7c784866575fc22dfb3ef613401e297f7c784866575fc22dfb3ef613401e297,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://ebilling-secure.co.uk/login.php?sessionid=ww9ru2hocjvmiaigtjlznsegqlw2nebqdw9faluosibwni4b0dq7xlhdumetlmt1b9czjjizmmmvqhrotah2wvki1qndjdys0cm1&error=nonumber,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://elearnconsulting.com.au/wp-includes/pomo/blackboard.htm,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://emailing.edicom.fr/modules/mod_simplefileuploadv1.3/elements/org/bank-of-america-rd1460-custom-user-code-detail,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://emailing.edicom.fr/modules/mod_simplefileuploadv1.3/elements/ORG/bank-of-america-RD1460-custom-user-code-detail,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://envelopesprinting.com.au/updae/supotre/updattert/suppoorte/customer/updddatee/srviceiice/index.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://equs.test.humanpixel.com.au/wp-includes/fonts/domed/9d700a728562f0c31f0950ae98414385/up-dating.php?country.x=gb-united,6,spanish_brand:ing;spanish_whitelist_match:1438;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://ess-barracudanetworks.safetytrainingaustralia.net.au/ws1.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:safetytrainingaustralia;treated_as_false_positive_ing,True,False
http://essenceofliving.net.au/mail-review/english/index.php?email=nobody@mycraftmail.com,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://etransfer.interac.ca-online-confirmation-instant.deposits.daisychainconsulting.co.uk/public_html/sites/finance/hsbc/indexx.php,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://etransfer.interac.ca-online-confirmation-instant.deposits.daisychainconsulting.co.uk/public_html/sites/finance/tang/indexx.php,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://etransfer.interac.ca-online-confirmation-instant.deposits.daisychainconsulting.co.uk/public_html/sites/indexx.php?0hrcode-myonportal=6&cmdonline=transfer-code1dd021cb1919ea4dd055a51a78608747,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://evanesce-vaping.co.uk/-/account_bankofamerica_login/error.php,5,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False
http://expressbuildingandpestinspections.com.au,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:expressbuildingandpestinspections;treated_as_false_positive_ing,True,False
http://facebook-online.apcoatingservices.com.au/login.php,6,spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:apcoatingservices;treated_as_false_positive_ing,True,False
