url,label,domain_length,domain_entropy,num_params,contains_at,contains_percent,contains_equal,protocol,tld_group,suspicious_path_token,free_hosting,trusted_path_token
https://www.ionos.es/ayuda/mi-cuenta/factura-11-ionos/consultar-mis-facturas-de-11-ionos/,0,5,1.9219280948873623,0,0,0,0,1,es,0,0,0
https://pasarela.clave.gob.es/Proxy2/ServiceProvider,0,5,2.321928094887362,0,0,0,0,1,otros,0,0,0
https://www.ionos.es/ayuda/mi-cuenta/gestionar-mis-datos-de-acceso-y-contrasenas/iniciar-sesion-en-ionos-login/,0,5,1.9219280948873623,0,0,0,0,1,es,0,0,1
https://www.ing.es/sobre-ing/app-movil-pc,0,3,1.584962500721156,0,0,0,0,1,es,0,0,0
https://www.netflix.com/es/login,0,7,2.807354922057604,0,0,0,0,1,com,0,0,1
https://sede.agenciatributaria.gob.es,0,17,3.1018812234760182,0,0,0,0,1,otros,0,0,0
https://areaclientes.orange.es,0,6,2.584962500721156,0,0,0,0,1,es,0,0,0
https://www.microsoft.com/es-es/microsoft-365/outlook/log-in,0,9,2.94770277922009,0,0,0,0,1,com,0,0,0
https://www.netflix.com/es/loginHelp,0,7,2.807354922057604,0,0,0,0,1,com,0,0,1
https://www.zara.com/es/es/logon,0,4,1.5,0,0,0,0,1,com,0,0,0
https://www.portalcliente.mercadona.es/,0,9,2.94770277922009,0,0,0,0,1,es,0,0,0
https://solicitudonline.abanca.com/Contratacion/es/contratacion_cuenta_clara_TdC_dinero/J,0,6,1.7924812503605778,0,0,0,0,1,com,0,0,0
https://www.seg-social.es/wps/portal/wss/internet/Inicio,0,10,3.121928094887362,0,0,0,0,1,es,0,0,0
https://www.openbank.es/banca-personal,0,8,2.75,0,0,0,0,1,es,0,0,1
https://www.grupocajarural.es/es,0,14,2.9852281360342516,0,0,0,0,1,es,0,0,0
https://www.kutxabank.es/,0,9,2.725480556997868,0,0,0,0,1,es,0,0,0
https://www.kutxabank.es/bmweb/login,0,9,2.725480556997868,0,0,0,0,1,es,0,0,1
https://www.cajaruraldeasturias.com/es/particulares/nueva-ruralvia,0,19,3.1761102515172546,0,0,0,0,1,com,0,0,0
https://www.bankinter.com/empresas/,0,9,2.94770277922009,0,0,0,0,1,com,0,0,1
https://www.ruralcentral.es/es/particulares/004-seguridad-ruralvia,0,12,2.8553885422075336,0,0,0,0,1,es,0,0,1
https://yosoymas.masmovil.es/login/primer-acceso,0,8,2.75,0,0,0,0,1,es,0,0,1
https://bit2me.com/es,0,6,2.584962500721156,0,0,0,0,1,com,0,0,0
https://www.bankinter.com/banca/nav/banca-personal,0,9,2.94770277922009,0,0,0,0,1,com,0,0,1
https://www.digimobil.es/atencion-cliente,0,9,2.6416041678685933,0,0,0,0,1,es,0,0,0
https://univia.unicajabanco.es/recuperar-clave/ayuda,0,12,2.8553885422075336,0,0,0,0,1,es,0,0,0
https://wetransfer.com,0,10,2.9219280948873623,0,0,0,0,1,com,0,0,0
https://www.ibercaja.es/banca-personal/,0,8,2.75,0,0,0,0,1,es,0,0,1
https://univia.unicajabanco.es,0,12,2.8553885422075336,0,0,0,0,1,es,0,0,0
https://www.bmedonline.es,0,10,2.9219280948873623,0,0,0,0,1,es,0,0,0
https://www.unicajabanco.es/es/particulares,0,12,2.8553885422075336,0,0,0,0,1,es,0,0,0
https://walletconnect.network,0,13,2.931208948910323,0,0,0,0,1,otros,0,0,0
https://www.correosexpress.es,0,14,2.6455933144511468,0,0,0,0,1,es,0,0,0
https://www.bbva.es/personas.html#,0,4,1.5,0,0,0,0,1,es,1,0,0
https://www.bancosantander.es/particulares/banca-online/apps/santander,0,14,3.128085278891395,0,0,0,0,1,es,0,0,1
https://www.orange.es/pago-facturas,0,6,2.584962500721156,0,0,0,0,1,es,0,0,0
https://www.hbomax.com/es/es/sign-in,0,6,2.584962500721156,0,0,0,0,1,com,0,0,0
https://www.dhl.com/es-es/home/seguimiento.html,0,3,1.584962500721156,0,0,0,0,1,com,1,0,0
https://accounts.binance.com/es/login,0,7,2.5216406363433186,0,0,0,0,1,com,0,0,1
https://www.amazon.es/ap/signin,0,6,2.2516291673878226,0,0,0,0,1,es,0,0,0
https://www.openbank.es/?toggleLogin&go-to-app=0,0,8,2.75,2,0,0,1,1,es,0,0,0
https://www.ing.es/,0,3,1.584962500721156,0,0,0,0,1,es,0,0,0
https://www.openbank.es/app-openbank,0,8,2.75,0,0,0,0,1,es,0,0,0
https://www.ing.es/seguridad-internet,0,3,1.584962500721156,0,0,0,0,1,es,0,0,1
https://m.vodafone.es/mves/login,0,8,2.75,0,0,0,0,1,es,0,0,1
https://www.caixabank.es/empresa/home/empresas_es.html,0,9,2.6416041678685933,0,0,0,0,1,es,1,0,1
https://www.movistar.es/area-cliente/mi-cuenta/,0,8,3.0,0,0,0,0,1,es,0,0,0
https://www.bancosantander.es/particulares,0,14,3.128085278891395,0,0,0,0,1,es,0,0,0
https://www.bancomediolanum.es/es-ES/la-banca-personal/,0,15,3.3735572622751846,0,0,0,0,1,es,0,0,1
https://login.decathlon.net/sign-in,0,9,3.169925001442312,0,0,0,0,1,otros,0,0,0
https://ver.flixole.com/log-in,0,7,2.5216406363433186,0,0,0,0,1,com,0,0,0
https://www.bbva.es/nimbus/signin.html,0,4,1.5,0,0,0,0,1,es,1,0,0
https://bancaelectronica.abanca.com,0,6,1.7924812503605778,0,0,0,0,1,com,0,0,0
https://www.habbo.es,0,5,1.9219280948873623,0,0,0,0,1,es,0,0,0
https://mibp.es/es/welcome,0,4,2.0,0,0,0,0,1,es,0,0,0
https://www.abanca.com/es/,0,6,1.7924812503605778,0,0,0,0,1,com,0,0,0
https://areadeclientes.mapfre.es,0,6,2.584962500721156,0,0,0,0,1,es,0,0,0
https://www.mutua.es/acceso-area-personal/#/login,0,5,1.9219280948873623,0,0,0,0,1,es,0,0,0
https://www.bancsabadell.com/bsnacional/es/particulares/servicios-de-banca-digital/,0,12,2.8553885422075336,0,0,0,0,1,com,0,0,1
https://www.correosexpress.es/es/herramientas/localizador-de-envios,0,14,2.6455933144511468,0,0,0,0,1,es,0,0,0
https://www.instagram.com/accounts/password/reset/,0,9,2.94770277922009,0,0,0,0,1,com,0,0,0
https://www.seur.com/miseur/home,0,4,2.0,0,0,0,0,1,com,0,0,0
https://login.yahoo.com/,0,5,1.9219280948873623,0,0,0,0,1,com,0,0,0
https://www.iberdrola.es/wclifral/login/loginUnicoForm,0,9,2.94770277922009,0,0,0,0,1,es,0,0,1
https://www.iberia.com/es/iberiaplus/recuperar-password/,0,6,2.2516291673878226,0,0,0,0,1,com,0,0,0
https://seguridad.bankinter.com/gestion/es-es/,0,9,2.94770277922009,0,0,0,0,1,com,0,0,0
https://venta.renfe.com/vol/loginParticular.do,0,5,1.9219280948873623,0,0,0,0,1,com,0,0,1
https://miyoigo.yoigo.com/login,0,5,1.9219280948873623,0,0,0,0,1,com,0,0,1
https://web.whatsapp.com,0,8,2.5,0,0,0,0,1,com,0,0,0
https://www.bancosantander.es/empresas/banca-online,0,14,3.128085278891395,0,0,0,0,1,es,0,0,1
https://www.bancosantander.es/particulares/banca-online/seguridad-online,0,14,3.128085278891395,0,0,0,0,1,es,0,0,1
https://www.caixabank.es/particular/home/particulares_es.html,0,9,2.6416041678685933,0,0,0,0,1,es,1,0,0
https://www.bbva.es/personas/banca-online,0,4,1.5,0,0,0,0,1,es,0,0,1
https://www.bbva.es/general/seguridad.html,0,4,1.5,0,0,0,0,1,es,1,0,1
https://www.correos.es/es/es/herramientas/localizador/envios,0,7,2.2359263506290326,0,0,0,0,1,es,0,0,0
https://movil.bbva.es/apps/woody/index.html,0,4,1.5,0,0,0,0,1,es,1,0,0
https://www.bancsabadell.com/bsnacional/es/particulares/login/,0,12,2.8553885422075336,0,0,0,0,1,com,0,0,1
http://caixacapitalrisc.send2sign.es/login,1,9,2.725480556997868,0,0,0,0,0,es,0,0,1
https://b9xja.dgnsvwrk.es/DwD9I@prmk4JYY2V/*toto@microsoft.com,1,8,3.0,0,1,0,0,1,es,0,0,0
https://robllox.com.es,1,7,2.2359263506290326,0,0,0,0,1,otros,0,0,0
https://zooominvitenotice.es/project/Windows/invite.php,1,17,2.984234164652489,0,0,0,0,1,es,1,0,0
https://robiox.com.es,1,6,2.2516291673878226,0,0,0,0,1,otros,0,0,0
http://unicismadrid.es/wp-content/com/index/ch/login.html,1,12,3.0220552088742005,0,0,0,0,0,es,1,0,1
https://authline-checkappr0v.com.es/7aIT03j82stf28&sp_aqd=d2lkZ264DGsrFT5vGFGhuTrytrfgUygHjuyTtyYtFGbXJhaQ&th=3/,1,20,3.8219280948873617,0,0,0,1,1,otros,0,0,0
https://koinbay-login.es,1,13,3.238901256602631,0,0,0,0,1,es,0,0,0
https://boxperience.es/cuenta/es-ing/ing,1,11,3.027169118440619,0,0,0,0,1,es,0,0,0
http://authline-checkappr0v.com.es,1,20,3.8219280948873617,0,0,0,0,0,otros,0,0,0
http://serv-authveriline.com.es,1,17,3.454822399946607,0,0,0,0,0,otros,0,0,0
https://asesoriabarrachina.es/wp-includes/strato/?user-agent=Mozilla/5.0+(Windows+NT+10.0,1,18,3.03856233607563,1,0,0,1,1,es,0,0,0
https://coinbasewalletsupport.es,1,21,3.7256507561120937,0,0,0,0,1,es,0,0,0
http://secretosbp.es/DROPBOX/DROPBOX/vinc/,1,10,2.9219280948873623,0,0,0,0,0,es,0,0,0
https://app-ing.direct-ayuda.com,1,12,3.2516291673878226,0,0,0,0,1,com,0,0,0
https://app-ing.direct-ayuda.com/esapp/,1,12,3.2516291673878226,0,0,0,0,1,com,0,0,0
https://correos-paqueteria.com/asset.php,1,18,3.419381945646371,0,0,0,0,1,com,1,0,0
https://dgtt48.lat/yyjxzpjg/e2Walj/7,1,6,2.2516291673878226,0,0,0,0,1,otros,0,0,0
https://extremas.com.ar/styles/ccDGT/DGT/cc.php,1,8,2.75,0,0,0,0,1,otros,1,0,0
https://ingbanksecure.com/,1,13,3.3927474104487847,0,0,0,0,1,com,0,0,0
https://l.ead.me/DGTspain,1,3,1.584962500721156,0,0,0,0,1,otros,0,1,0
https://www.app-ingmovil-cliente.com,1,20,3.5841837197791886,0,0,0,0,1,com,0,0,0
https://www.ing-es-movil.com,1,12,3.2516291673878226,0,0,0,0,1,com,0,0,0
http://soporte_ionos.viajoencoche.es/?rid=48Y9hLX,1,12,3.084962500721156,1,0,0,1,0,es,0,0,0
http://www.ionosesfacturas.rf.gd/?i=1,1,2,1.0,1,0,0,1,0,otros,0,1,0
https://admin.multa.net/,1,5,2.321928094887362,0,0,0,0,1,otros,0,0,0
https://idt.oc.cuenta.lonos-facturacion-1and1.enfoquerhgt.com/identifier?pageMessage=wrong-mandant-redirect~~activating&login_hint,1,11,3.2776134368191165,2,0,0,1,1,com,0,0,0
https://ingsecusecuring.web.app/,1,3,1.584962500721156,0,0,0,0,1,otros,0,1,0
https://nflx-cuenta.com/,1,11,3.2776134368191165,0,0,0,0,1,com,0,0,0
https://online.multa.net/,1,5,2.321928094887362,0,0,0,0,1,otros,0,0,0
https://orangepro0.godaddysites.com/,1,12,3.0220552088742005,0,0,0,0,1,com,0,1,0
https://restablecer-cuenta-outlookk.zya.me/,1,3,1.584962500721156,0,0,0,0,1,otros,0,0,0
https://soporte-netflx.com/,1,14,3.3787834934861767,0,0,0,0,1,com,0,0,0
https://alerta-cliente.app,1,14,3.039148671903071,0,0,0,0,1,otros,0,0,0
https://alertascliente.webcindario.com/,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://infotecnikas.es/re.html,1,12,3.2516291673878226,0,0,0,0,1,es,1,0,0
https://iradgt.com/Alibaba/alibaba/index.php,1,6,2.584962500721156,0,0,0,0,1,com,1,0,0
https://pendientesdeti.es/6d6116da#redacted@abuse.ionos.com,1,14,2.6644977792004614,0,1,0,0,1,es,0,0,0
https://sites.google.com/view/ruraless/p%C3%A1gina-principal,1,6,1.9182958340544893,0,0,1,0,1,com,1,0,0
https://w.aviso-cliente.net,1,13,3.3927474104487847,0,0,0,0,1,otros,0,0,0
https://authspacemon.webcindario.com/orangebank/index.php?pwd=TaTe,1,11,3.277613436819116,1,0,0,1,1,com,1,1,0
http://avisonlines-ahorro.0hi.me/?i=3,1,3,1.584962500721156,1,0,0,1,0,otros,0,0,0
https://acceso-bloqueado.webcindario.com/validacion/validecard.html,1,11,3.277613436819116,0,0,0,0,1,com,1,1,0
https://alertabarural.webcindario.com/,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://app.biaclientefonefacil.digital,1,19,3.2210972500579573,0,0,0,0,1,otros,0,0,0
https://comprastokenbip.webcindario.com/inicio.html,1,11,3.277613436819116,0,0,0,0,1,com,1,1,0
https://enlineaprestamo.webcindario.com/,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://facturapostpago.com/,1,15,3.1898980954642875,0,0,0,0,1,com,0,0,0
https://form.123formbuilder.com/6236576/para-sms-formulario-de-autorizacion-envio-clave-ivr,1,14,3.6644977792004623,0,0,0,0,1,com,0,0,0
https://merenciano.net/serviciodecorreo/login/,1,10,2.9219280948873623,0,0,0,0,1,otros,0,0,1
https://portaldigitalclientefeliz.blogspot.com/?gclid=EAIaIQobChMI27GY3K22_QIVzylMCh1KoQmjEAMYASAAEgKlr_D_BwE,1,8,2.75,1,0,0,1,1,com,0,1,0
https://recibo-de-pago.weebly.com/,1,6,2.2516291673878226,0,0,0,0,1,com,0,1,0
https://sites.google.com/view/confirmaciondedatos/p%C3%A1gina-principal,1,6,1.9182958340544893,0,0,1,0,1,com,1,0,0
https://validar-tarjeta.webcindario.com/,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://walletconnect.com-secure.es/,1,10,2.9219280948873623,0,0,0,0,1,es,0,0,0
https://bit.ly/Correos-ESP,1,3,1.584962500721156,0,0,0,0,1,otros,0,0,0
https://l.ead.me/BBVA24,1,3,1.584962500721156,0,0,0,0,1,otros,0,1,0
https://particulares-netbancosantander.web.app/,1,3,1.584962500721156,0,0,0,0,1,otros,0,1,0
https://soportetuexperto-orange-es.webflow.io/,1,7,2.5216406363433186,0,0,0,0,1,otros,0,0,0
https://netflix-pagos.blog/,1,13,3.7004397181410926,0,0,0,0,1,otros,0,0,0
https://crelosa.app/lnn/dhl-new%20(1).html,1,7,2.807354922057604,0,0,1,0,1,otros,1,0,0
https://www.binance.com.loginsn.cc/,1,7,2.521640636343318,0,0,0,0,1,otros,0,0,0
https://netflix-seguro.com/index.php,1,14,3.6644977792004623,0,0,0,0,1,com,1,0,0
https://www.ing-appmovil-inicio.com/,1,19,3.2158411726837524,0,0,0,0,1,com,0,0,0
https://www.ing-web-inicios.com/,1,15,3.106890595608518,0,0,0,0,1,com,0,0,0
https://www.ing-es-movil.com/,1,12,3.2516291673878226,0,0,0,0,1,com,0,0,0
https://seguridad-ingclientes.com/es,1,21,3.5585186130489057,0,0,0,0,1,com,0,0,0
http://vodafone.accept-term.com,1,11,2.9139770731827523,0,0,0,0,0,com,0,0,0
https://aviso-caixa.digital/inicio/enter,1,11,2.845350936622437,0,0,0,0,1,otros,0,0,0
http://movistarui.vip,1,10,3.121928094887362,0,0,0,0,0,otros,0,0,0
https://santanderib.com,1,11,3.0957952550009344,0,0,0,0,1,com,0,0,0
https://pago-master.digital/Confirmacio%CC%81n%20de%20Pago.html,1,11,3.2776134368191165,0,0,1,0,1,otros,1,0,0
https://dhl.com-esoo.top/es,1,8,2.4056390622295662,0,0,0,0,1,otros,0,0,0
https://netflix-reglamentos.info/pages/,1,19,3.681880802803401,0,0,0,0,1,otros,0,0,0
http://srv235099.hoster-test.ru/BBVA-PAGINA,1,11,2.663532754804255,0,0,0,0,0,otros,0,0,0
http://bancaonline0103.webcindario.com/home.php,1,11,3.277613436819116,0,0,0,0,0,com,1,1,0
http://www.habbocreditosparati.blogspot.com/,1,8,2.75,0,0,0,0,0,com,0,1,0
https://activartarjetabp.webcindario.com,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://digitalefectiva.webcindario.com/Efe/,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://galiciaseguridad.myportfolio.com/,1,11,3.027169118440619,0,0,0,0,1,com,0,0,0
https://hdseguridad.webcindario.com/,1,11,3.277613436819116,0,0,0,0,1,com,0,1,0
https://kmctayurvedacollege.org/ingresoseguro/,1,19,3.681880802803402,0,0,0,0,1,otros,0,0,0
https://l.ead.me/modifica-tu-entrega,1,3,1.584962500721156,0,0,0,0,1,otros,0,1,0
https://misaki4552.github.io/Pagina-instagram/,1,6,2.584962500721156,0,0,0,0,1,otros,0,0,0
https://my.forms.app/dpdservicioexpress/modulodiaperturacontodpd,1,5,2.321928094887362,0,0,0,0,1,otros,0,0,0
https://serviciodecorreo.es/,1,16,2.8584585933443494,0,0,0,0,1,es,0,0,0
https://sites.google.com/view/habilitaciondeacceso/p%C3%A1gina-principal,1,6,1.9182958340544893,0,0,1,0,1,com,1,0,0
https://sites.google.com/view/serviciosexclusivos/p%C3%A1gina-principal,1,6,1.9182958340544893,0,0,1,0,1,com,1,0,0
https://www.ing-appmovil-inicio.com,1,19,3.2158411726837524,0,0,0,0,1,com,0,0,0
https://ampliaciones.zonasolicitudeampliacion.click/,1,24,3.6053885422075345,0,0,0,0,1,otros,0,0,0
https://appcanaldigital.com/,1,15,2.973557262275185,0,0,0,0,1,com,0,0,0
https://clientepresenteado.digital/inicio,1,18,3.3027227528624894,0,0,0,0,1,otros,0,0,0
http://bancosantaderonline.com,1,19,3.3660913291191914,0,0,0,0,0,com,0,0,0
http://bancosantander.es.hotelparadis.es/aviso/db5359497aecd83/login.php,1,12,3.4182958340544896,0,0,0,0,0,es,1,0,1
https://banco-galicia-online.com/galicia/confirm,1,20,3.208694969562842,0,0,0,0,1,com,0,1,0
https://bbva.es.personal-cuenta.info/personal/index.php?tegdfs?,1,15,3.5068905956085183,1,0,0,0,1,otros,1,0,0
https://bbva.soporte-web.info/login,1,11,3.0957952550009344,0,0,0,0,1,otros,0,0,1
https://corroes-ep.top/es,1,10,2.721928094887362,0,0,0,0,1,otros,0,0,0
https://lastbut-bc9a4f.ingress-florina.ewp.live/wp-admin/bbva/area_cliente/confirmacionMovil.html,1,3,1.584962500721156,0,0,0,0,1,otros,1,0,0
https://www.seguridadsabadell.com,1,17,3.175123135113461,0,0,0,0,1,com,0,0,0
