url,label,sector,entidad,notas,campaign
https://www.bbva.es/personas/banca-online,0,banca,bbva,portal banca online BBVA oficial,
https://www.bancosantander.es/particulares/banca-online/seguridad-online,0,banca,bancosantander,sección de seguridad oficial,
https://web.whatsapp.com,0,redessociales,whatsapp,WhatsApp Web oficial,
https://miyoigo.yoigo.com/login,0,teleco,yoigo,login Yoigo oficial,
https://venta.renfe.com/vol/loginParticular.do,0,viajes,renfe,área cliente Renfe oficial,
https://www.iberia.com/es/iberiaplus/recuperar-password/,0,viajes,iberia,recuperación Iberia Plus oficial,
https://login.yahoo.com/,0,redessociales,yahoo,login Yahoo Mail oficial,
https://www.instagram.com/accounts/password/reset/,0,redessociales,instagram,reset password Instagram oficial,
https://www.correosexpress.es/es/herramientas/localizador-de-envios,0,logistica,correosexpress,seguimiento/envíos oficial,
https://www.bancsabadell.com/bsnacional/es/particulares/servicios-de-banca-digital/,0,banca,bancsabadell,home bancaria oficial,
https://www.mutua.es/acceso-area-personal/#/login,0,seguros,mutua,oficina virtual Mutua Madrileña oficial,
https://areadeclientes.mapfre.es,0,seguros,mapfre,área cliente Mapfre oficial,
https://www.abanca.com/es/,0,banca,abanca,home bancaria oficial,
https://mibp.es/es/welcome,0,energia,bp,portal BP oficial,
https://www.habbo.es,0,gaming,habbo,portal Habbo oficial,
https://univia.unicajabanco.es,0,banca,unicajabanco,portal Unicaja oficial,
https://www.ibercaja.es/banca-personal/,0,banca,ibercaja,portal Ibercaja oficial,
https://wetransfer.com,0,saas,wetransfer,servicio WeTransfer oficial,
https://univia.unicajabanco.es/recuperar-clave/ayuda,0,banca,unicajabanco,soporte Unicaja oficial,
https://www.ibercaja.es/particulares/cuentas-tarjetas/cuentas/cuenta-vamos/,0,banca,ibercaja,home bancaria oficial,
https://www.dgt.es/inicio/,0,publico,dgt,portal DGT oficial,
https://univia.unicajabanco.es/login,0,banca,unicajabanco,login oficial clientes,
https://sede.dgt.gob.es/es/otros-tramites/cita-previa/index.html,0,publico,dgt,sede electrónica DGT (trámites),
https://sede.dgt.gob.es/es/multas/pago-de-multas/,0,publico,dgt,sede electrónica DGT (trámites),
https://www.bancsabadell.com/bsnacional/es/empresas/,0,banca,bancsabadell,home bancaria oficial,
https://identidad.ibercaja.es/soporte/plataforma/identidad/api/v1/Account/Login,0,banca,ibercaja,login oficial clientes,
https://www.dropbox.com/es_ES/login,0,saas,dropbox,login Dropbox oficial,
https://www.coinbase.com/es-es,0,cripto,coinbase,portal Coinbase oficial,
https://www.mediamarkt.es/es/service/opciones-de-pago,0,ecommerce,mediamarkt,portal MediaMarkt oficial,
https://www.pccomponentes.com/login,0,ecommerce,pccomponentes,login PcComponentes oficial,
https://www.financieraelcorteingles.es/es/pago-de-recibos/,0,ecommerce,financieraelcorteingles,portal Financiera El Corte Inglés oficial,
https://ing.ingdirect.es/pfm/#login,0,banca,ing,login oficial clientes,
https://help.coinbase.com/es-es,0,cripto,coinbase,centro de ayuda Coinbase oficial,
https://www.pass.carrefour.es/zona-cliente/,0,ecommerce,carrefour,zona cliente Carrefour oficial,
https://www.unicismadrid.es,0,publico,unicismadrid,portal Universidad de Madrid oficial,
https://www.roblox.com/es/login,0,gaming,roblox,login Roblox oficial,
https://zoom.us/es/join,0,saas,zoom,página de reuniones Zoom oficial,
https://www.roblox.com/es/upgrades/robux?ctx=navpopover,0,gaming,roblox,portal Roblox oficial,
https://accounts.google.com/ServiceLogin?service=wise,0,saas,google,login Google oficial,
https://www.ing.es/sobre-ing/app.html,0,banca,ing,app móvil oficial,
https://movil.bbva.es/apps/woody/index.html,0,banca,bbva,app móvil oficial,
https://www.ionos.es/ayuda/sitios-web-tiendas/comprar-mywebsite-now-y-mywebsite-creator/pagos/,0,saas,ionos,soporte IONOS oficial,
https://www.ionos.es/ayuda/mi-cuenta/gestionar-mis-datos-de-acceso-y-contrasenas/iniciar-sesion-en-ionos-login/,0,saas,ionos,login IONOS oficial,
https://www.digimobil.es/atencion-cliente,0,teleco,digimobil,portal Digi oficial,
https://www.bankinter.com/banca/nav/banca-personal,0,banca,bankinter,home bancaria oficial,
https://bit2me.com/es,0,cripto,bit2me,portal Bit2Me oficial,
https://yosoymas.masmovil.es/login/primer-acceso,0,teleco,masmovil,portal MasMóvil oficial,
https://www.ruralcentral.es/es/particulares/004-seguridad-ruralvia,0,banca,ruralcentral,sección de seguridad oficial,
https://www.bankinter.com/empresas/,0,banca,bankinter,home bancaria oficial,
https://www.cajaruraldeasturias.com/es/particulares/nueva-ruralvia,0,banca,cajaruraldeasturias,home bancaria oficial,
https://www.kutxabank.es/bmweb/login,0,banca,kutxabank,login oficial clientes,
https://www.kutxabank.es/,0,banca,kutxabank,home bancaria oficial,
https://www.grupocajarural.es/es,0,banca,grupocajarural,home Caja Rural oficial,
https://www.openbank.es/banca-personal,0,banca,openbank,portal Openbank oficial,
https://www.seg-social.es/wps/portal/wss/internet/Inicio,0,publico,seg-social,portal Seguridad Social oficial,
https://solicitudonline.abanca.com/Contratacion/es/contratacion_cuenta_clara_TdC_dinero/J,0,banca,abanca,portal contratación Abanca oficial,
https://www.portalcliente.mercadona.es/,0,ecommerce,mercadona,portal Mercadona oficial,
https://www.zara.com/es/es/logon,0,ecommerce,zara,portal Zara oficial,
https://www.netflix.com/es/loginHelp,0,streaming,netflix,soporte/login Netflix oficial,
https://www.microsoft.com/es-es/microsoft-365/outlook/log-in,0,saas,microsoft,portal Outlook oficial,
https://areaclientes.orange.es,0,teleco,orange,área de clientes Orange oficial,
https://sede.agenciatributaria.gob.es,0,publico,agenciatributaria,sede electrónica Agencia Tributaria (trámites),
https://www.netflix.com/es/login,0,streaming,netflix,login Netflix oficial,
https://www.ing.es/sobre-ing/app-movil-pc,0,banca,ing,app móvil oficial,
https://www.ionos.es/ayuda/mi-cuenta/factura-11-ionos/consultar-mis-facturas-de-11-ionos/,0,saas,ionos,soporte IONOS oficial,
https://www.bancsabadell.com/bsnacional/es/particulares/login/,0,banca,bancsabadell,login oficial clientes,
https://seguridad.bankinter.com/gestion/es-es/,0,banca,bankinter,sección de seguridad Bankinter oficial,
https://caixabank-es-883f1e.ingress-erytho.easywp.com/particular-tarjetas/auth/access/clients/sms.php?verification,1,banca,caixabank,"banca | caixaBank | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_brand:ing;spanish_token:tarjeta;spanish_token:sm | confianza=90 (ruido=10%)",
http://122.114.173.242:30/bancosantander.es/particulares.php,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_m | confianza=90 (ruido=10%)",
http://wingerdgastehuis.co.za/Bienvenido%20a%20Correos.es%20-%20El%20Portal%20Online%20de%20Correos.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:portal;spanish_marker:.es; | confianza=90 (ruido=10%)",
http://webseguridadcuenta-9e626b.ingress-bonde.easywp.com/cuenta/eses/auth/access/clients/sms.php?error=1&verification=,1,generico,generico,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:seguridad;spanish_token:cuenta;spanish_token:sms | confianza=90 (ruido=10%)",
https://www.mobile.kinman.com/.well-known/acme-challenge/xb3rlin-finalcorreos/pagomente/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",
https://wififpt.com.vn/es/bankia.es/es/acceso-clientes/acceso-clientes/es/loading.php?link=info,1,banca,bankia,"banca | bankia | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:acc | confianza=90 (ruido=10%)",
https://web-5.builderallwppro.com/necorreos/vv/cors/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",
https://suponsoro22-ba9799.ingress-daribow.ewp.live/acceesoo/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://suponsoo22-ba6aa2.ingress-florina.ewp.live/accesooo/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://supoertas22-bb468f.ingress-bonde.ewp.live/acceso/acceso/es/clients/login.php?verification,1,generico,generico,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://supanort22-baa4c7.ingress-erytho.ewp.live/aaccesoo/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://sncrly-bbva.xyz/bbva/area_cliente/smsconfirmacionerreur.html,1,banca,bbva,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:confirmacion;spanish_toke | confianza=90 (ruido=10%)",
https://sistemaactivada-bb172f.ingress-earth.ewp.live/cuenta/home/particulares.php,1,generico,generico,"banca | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",
https://servicio-cliente-st-b9fc89.ingress-baronn.ewp.live/santapage1edite/login.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:login;brand_and_spanish_to | confianza=90 (ruido=10%)",
https://portalxciaxaparticularesloc16-b3cb76.ingress-florina.ewp.live/m8/home,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:portal;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",
https://personal-santanders-pago-movil-es-app-subscriptions.codeanyapp.com/santaaa/iniciar.php,1,banca,santander,"banca | santander | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:pago;spanish_token:movil;spanish_hosting:c | confianza=90 (ruido=10%)",
https://bancosantander-es-online.preview-domain.com/xx/santa_presi/login,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:login;spanish_token:banco;spanish_hosting: | confianza=90 (ruido=10%)",
https://particulares-es-b965d0.ingress-comporellon.ewp.live/es-parti/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:login;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",
https://particulares-es-1-bd5e31.ingress-daribow.ewp.live/particulares/clients/login.php?f2828d9d,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:login;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",
https://particulares-bancosantander-es.preview-domain.com/xx/santa_presi,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",
https://particulares-bancosantander-es-beyogal852715907.codeanyapp.com/es/index.php,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",
https://particulares-bancosantander.codeanyapp.com/zepek/iniciar.php,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",
https://nowsantaempresas-bc7376.ingress-comporellon.ewp.live/sant/actualizacion/home/particulares.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:actualizacion;spanish_token:particulares;brand_a | confianza=90 (ruido=10%)",
https://loikolaka-1.builderallwppro.com/correosi/vv/cors/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",
https://informacion-cliente-spainespain34122306.codeanyapp.com/cr/ss/corr/billing.php,1,generico,generico,"generico | generico | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:forma;spanish_hosting:code | confianza=90 (ruido=10%)",
http://seur.mispaquete.com/app/recibir/envio-online2/templates/cc.php,1,logistica,seur,"logistica | seur | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:seur;spanish_token:envio;spanish_token:paquete;spanish_token:recib | confianza=90 (ruido=10%)",
https://eniar-codigos-postales-oficinas-user565.codeanyapp.com/spain/correos/auth,1,logistica,correos,"logistica | correos | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:oficina;spanish_token:codigo;spanish_hosting | confianza=90 (ruido=10%)",
https://cuentas.170-64-148-61.cprapid.com/app/bbva_light,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cp | confianza=90 (ruido=10%)",
http://dinamicaenlineatusucursal.com/verificacion/estado/ingreso/proceso/estimado/sucarsal,1,generico,generico,"banca | generico | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:verificacion;spanish_token:verificacion;brand_an | confianza=90 (ruido=10%)",
https://cuentas.15-237-142-160.cprapid.com/bbva_light,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cp | confianza=90 (ruido=10%)",
